Date,Price
2004-12,834.5821404360194
2005-01,832.9258169870694
2005-02,916.4168203232304
2005-03,849.2932255328245
2005-04,898.4970118410544
2005-05,808.1075926341827
2005-06,690.2381518628479
2005-07,722.748257354098
2005-08,714.5854166406581
2005-09,702.9485053366005
2005-10,609.2894313481362
2005-11,600.12473220142
2005-12,601.7360436897966
2006-01,707.8971852801382
2006-02,699.1596257004192
2006-03,696.2480212292851
2006-04,836.2504012559963
2006-05,885.957132083772
2006-06,895.0996044739126
2006-07,868.9448890077055
2006-08,877.2917781016088
2006-09,902.2041467847895
2006-10,979.3974344722791
2006-11,1129.8479146668121
2006-12,1340.6110631902225
2007-01,1427.2141886707102
2007-02,1504.4077591335342
2007-03,1545.0994102825828
2007-04,1884.3572101293475
2007-05,2071.970435396813
2007-06,2077.416399806492
2007-07,2242.932994178352
2007-08,2049.6330028827456
2007-09,2089.5405009523934
2007-10,2014.9762834990943
2007-11,1657.5198000857217
2007-12,1675.9474493413575
2008-01,1373.5852631610944
2008-02,1411.3867273892395
2008-03,1229.6265173806155
2008-04,1310.2228104545718
2008-05,1234.0869893607762
2008-06,1112.7107821870432
2008-07,1055.8493815635882
2008-08,814.4422154366334
2008-09,669.2839832895265
2008-10,460.9999256325496
2008-11,547.2209816107327
2008-12,569.197133342708
2009-01,618.800297586616
2009-02,654.3510800482339
2009-03,811.3957160856615
2009-04,838.1965877003314
2009-05,936.2258883100782
2009-06,1056.8988982225649
2009-07,1198.367668789956
2009-08,1009.2134701546695
2009-09,1075.4208695711086
2009-10,1165.1435239224636
2009-11,1304.7171716167518
2009-12,1356.2196444667227
2010-01,1279.2787199288382
2010-02,1310.841888330296
2010-03,1352.0704863348556
2010-04,1371.1102199778747
2010-05,1200.8793811936278
2010-06,1304.9576130948722
2010-07,1503.3863936105558
2010-08,1510.1439696058046
2010-09,1629.0014030459354
2010-10,1858.240925544455
2010-11,1761.78584857366
2010-12,1805.6803958697717
2011-01,1790.272132679984
2011-02,1718.8463782788679
2011-03,1796.379863376856
2011-04,1788.7472498296306
2011-05,1679.7355549687607
2011-06,1556.593261853532
2011-07,1608.0008274864472
2011-08,1456.7518136000494
2011-09,1211.006029725372
2011-10,1366.5235425022702
2011-11,1216.5766583904026
2011-12,1187.5323336084318
2012-01,1258.7548892025109
2012-02,1432.5212281502113
2012-03,1337.5158662322544
2012-04,1440.6585250893547
2012-05,1346.435537113945
2012-06,1396.7860400904865
2012-07,1367.0938319164295
2012-08,1379.3576607099376
2012-09,1376.4239163331442
2012-10,1391.8059779675207
2012-11,1462.1266456858748
2012-12,1523.4585096499022
2013-01,1752.3787880129303
2013-02,1685.134641652473
2013-03,1648.0139449329117
2013-04,1594.2945874196157
2013-05,1562.5366402844088
2013-06,1411.5717726923128
2013-07,1369.0156313288105
2013-08,1357.6907043384301
2013-09,1288.8210627036196
2013-10,1220.9224689009711
2013-11,1249.8095137446614
2013-12,1137.9763760190253
2014-01,1058.093059611443
2014-02,973.9210864320744
2014-03,970.9109382934035
2014-04,1005.756256866061
2014-05,986.1268833667632
2014-06,1101.701344624156
2014-07,1234.0664727446242
2014-08,1286.539989429695
2014-09,1317.0052373854996
2014-10,1300.516583543531
2014-11,1231.9812811911797
2014-12,1249.809896128029
2015-01,1312.5163698862596
2015-02,1361.7719397483002
2015-03,1404.7630272150125
2015-04,1597.583326007579
2015-05,1486.2180222531385
2015-06,1367.880561973513
2015-07,1074.1417384123677
2015-08,835.2094832695898
2015-09,850.381045764418
2015-10,912.1945115168708
2015-11,898.2279955841548
2015-12,963.5333674323045
2016-01,819.7554926474893
2016-02,779.9407488180753
2016-03,803.1485798396455
2016-04,773.3210977044084
2016-05,671.1110730633915
2016-06,667.2066225257382
2016-07,705.9333895801441
2016-08,719.8910765795896
2016-09,747.518299902706
2016-10,696.3946592029018
2016-11,692.0991991896175
2016-12,653.8381798178361
2017-01,645.9219799401568
2017-02,652.3798709098276
2017-03,671.5806054628691
2017-04,661.291652
2017-05,659.104838
2017-06,697.570444
2017-07,698.208021
2017-08,697.247973
2017-09,695.090896
2017-10,682.313034
2017-11,581.19066
2017-12,566.690286
2018-01,594.123426
2018-02,569.825502
2018-03,564.730776
2018-04,560.419853892397
2018-05,583.9339736361339
2018-06,569.4817182007868
2018-07,570.730618615367
2018-08,543.638974602517
2018-09,537.8319945006243
2018-10,503.0716238373641
2018-11,495.62366116640777
2018-12,474.6462997300145
2019-01,485.123206707537
2019-02,510.4395360269927
2019-03,519.4813617941204
2019-04,520.669945965714
2019-05,491.43052992843184
2019-06,515.7588363845758
2019-07,492.9997949485674
2019-08,452.61193565057727
2019-09,458.7975424391161
2019-10,444.5179839925562
2019-11,368.2355854162188
2019-12,399.7584303933328
2020-01,390.76603536157955
2020-02,332.3967751988804
2020-03,328.31625959275186
2020-04,326.76617297261095
2020-05,315.05616312522363
2020-06,326.4429118725137
2020-07,351.9652110671158
2020-08,372.66793693429486
2020-09,346.89872362355777
2020-10,340.39727843863415
2020-11,325.7257185955405
2020-12,360.76346168498316
2021-01,381.8677336476356
2021-02,353.04010993602043
2021-03,378.91937636552325
2021-04,372.8061795088367
2021-05,387.5693367484808
2021-06,401.52871266628983
2021-07,398.28109855466954
2021-08,368.2030279274739
2021-09,383.39570746055136
2021-10,378.11493371605224
2021-11,397.43507900215667
2021-12,400.29505965290184
2022-01,396.44853477072314
2022-02,383.8735674475033
2022-03,363.35465708519087
2022-04,351.9959527697558
2022-05,374.4494478325696
2022-06,390.97487413004603
2022-07,401.4112194522774
2022-08,395.6590751817738
