Date,FINLAND
2010-04,795.509940996945
2010-05,694.4303814749137
2010-06,646.4265977340336
2010-07,725.369883498831
2010-08,696.1722039521809
2010-09,818.0371291291183
2010-10,851.5380396442479
2010-11,773.1498987659951
2010-12,866.1161140289407
2011-01,904.9851226949341
2011-02,847.588288023425
2011-03,884.747394436211
2011-04,950.5555757300859
2011-05,864.6450029716154
2011-06,824.3389082853539
2011-07,741.2783725266337
2011-08,712.5102008095438
2011-09,609.1418830542974
2011-10,696.4677839257665
2011-11,651.5627792759905
2011-12,597.6338175333924
2012-01,640.9238165446347
2012-02,693.2560550006182
2012-03,700.2576817182147
2012-04,648.2802482450257
2012-05,539.1655026520247
2012-06,556.2219419420262
2012-07,560.331675615115
2012-08,592.550632049453
2012-09,615.2848474644
2012-10,632.7502214954127
2012-11,666.8621896416792
2012-12,696.2176548008853
2013-01,744.0600282520027
2013-02,731.7243237752763
2013-03,717.2856993938943
2013-04,762.8525139139683
2013-05,759.7132600438194
2013-06,727.361872963158
2013-07,772.3915042782274
2013-08,786.7451323695905
2013-09,920.7581027238316
2013-10,981.0624272439868
2013-11,1015.8948142348996
2013-12,1030.3248868864853
2014-01,951.7901434964111
2014-02,1054.7300194312659
2014-03,1032.9814074789613
2014-04,1062.8352259294968
2014-05,1090.5486665415874
2014-06,1091.1541425342841
2014-07,1083.7021174415004
2014-08,1088.1046368879267
2014-09,1059.7091464180182
2014-10,1054.7097399478312
2014-11,1088.0047675411465
2014-12,1038.481982752235
2015-01,1049.8554151295202
2015-02,1094.1499212161082
2015-03,1067.2733184765275
2015-04,1054.2624252575083
2015-05,1058.499278999409
2015-06,1033.8732489376325
2015-07,1072.923165997542
2015-08,989.3680494692272
2015-09,976.7529115670262
2015-10,1071.4676106619117
2015-11,1071.8159042107616
2015-12,1070.9524580878021
2016-01,1030.6560593874685
2016-02,964.6701351269624
2016-03,1018.329038583732
2016-04,1016.662154795664
2016-05,1015.8512548365837
2016-06,1008.1426993029245
2016-07,1060.626284923947
2016-08,1045.3468219179838
2016-09,1082.9654133068414
2016-10,1010.5014246411772
2016-11,980.7077963746082
2016-12,1035.3208800528796
2017-01,1028.3882455472
2017-02,1063.4316091159208
2017-03,1115.0506778760628
2017-04,1191.409223
2017-05,1282.991598
2017-06,1275.013515
2017-07,1303.542652
2017-08,1303.429055
2017-09,1317.037566
2017-10,1285.406163
2017-11,1287.656985
2017-12,1283.417175
2018-01,1371.373134
2018-02,1409.81957
2018-03,1394.29032
2018-04,1462.3156745321883
2018-05,1439.3001798259077
2018-06,1424.549443571723
2018-07,1441.1947095117453
2018-08,1478.2811522967784
2018-09,1470.0868490957646
2018-10,1330.7606337713748
2018-11,1264.1046074943156
2018-12,1255.0706717727935
2019-01,1358.783481097895
2019-02,1377.8109753955987
2019-03,1360.3008887587268
2019-04,1360.189925982015
2019-05,1298.885086379468
2019-06,1372.1872362379013
2019-07,1360.5705484047846
2019-08,1314.8877640359813
2019-09,1348.8514682765751
2019-10,1347.7736271568785
2019-11,1323.3636404098104
2019-12,1390.6656389729171
2020-01,1406.6259223248383
2020-02,1301.0919249267
2020-03,1127.2595775047396
2020-04,1238.9349792225219
2020-05,1352.7551693302446
2020-06,1371.9211202039123
2020-07,1470.6228020120227
2020-08,1593.922088651791
2020-09,1535.4988897094702
2020-10,1418.4944171745421
2020-11,1649.8029981714396
2020-12,1692.2146283129155
2021-01,1726.0094777551287
2021-02,1704.8233314256554
2021-03,1677.5631614807958
2021-04,1793.9504791548322
2021-05,1865.8702524201924
2021-06,1866.7764696263825
2021-07,1977.4769518883725
2021-08,1985.0440128131602
2021-09,1808.9446783169706
2021-10,1829.4841206914887
2021-11,1738.2436005556233
2021-12,1863.1822842002518
2022-01,1745.4437769057145
2022-02,1626.0888690319966
2022-03,1652.4920763002592
2022-04,1583.6110215436431
2022-05,1604.8563175648335
2022-06,1482.270180765099
2022-07,1534.8679148038993
2022-08,1502.9793512459044
2022-09,1376.6666077516486
2022-10,1434.9155292178111
2022-11,1595.852132781385
2022-12,1602.0465480944429
2023-01,1629.953276800417
2023-02,1595.297326572124
2023-03,1603.397908581947
2023-04,1611.1893175688094
2023-05,1473.711907538755
2023-06,1483.2800831513505
