Date,Price
2004-12,1021.8061382324647
2005-01,984.221920042316
2005-02,1035.1597985186847
2005-03,1005.9577572563346
2005-04,1025.7781119723836
2005-05,1052.66367816163
2005-06,1088.9126159950933
2005-07,1171.7604095790082
2005-08,1227.0046198414768
2005-09,1334.0995072456806
2005-10,1207.6415371384821
2005-11,1310.0680450208793
2005-12,1307.1303866718138
2006-01,1445.4482312698553
2006-02,1466.9028935003246
2006-03,1504.7818776165284
2006-04,1625.2264578659585
2006-05,1483.8161641940615
2006-06,1569.2672571522323
2006-07,1670.684845254062
2006-08,1748.7117223388304
2006-09,1805.7946192672168
2006-10,1977.5265861672403
2006-11,2094.734700574157
2006-12,2242.2830227824584
2007-01,2262.422878289348
2007-02,2253.7585801338423
2007-03,2327.8706332153847
2007-04,2347.9386657398177
2007-05,2523.772483943527
2007-06,2873.4826917745368
2007-07,3142.788791834907
2007-08,3398.007976477687
2007-09,4115.497716171476
2007-10,4914.653221871046
2007-11,4375.1401873610885
2007-12,4246.259012130119
2008-01,3484.5957852973916
2008-02,3800.790283350251
2008-03,3475.9454900163405
2008-04,3995.3163752931846
2008-05,3642.3313959913307
2008-06,3287.8849329429527
2008-07,3254.201496892693
2008-08,2914.4402228595877
2008-09,2445.92401339257
2008-10,2040.5422569489242
2008-11,2055.8281525941543
2008-12,2274.973594935708
2009-01,2083.504286451666
2009-02,2017.630895065049
2009-03,2176.1134428017167
2009-04,2302.7338007653416
2009-05,2708.222112904376
2009-06,2733.0260176021034
2009-07,2988.887673138032
2009-08,2758.6368736594964
2009-09,2835.5471957561863
2009-10,2954.279756488511
2009-11,2957.71972082326
2009-12,2988.08907396319
2010-01,2831.8598639427014
2010-02,2976.302935539001
2010-03,3037.5441121718127
2010-04,3057.7817248264564
2010-05,2890.554083835512
2010-06,3016.631520860234
2010-07,3097.6528671728533
2010-08,3095.6926491654895
2010-09,3282.264238500374
2010-10,3315.8933489709016
2010-11,3265.5902713961004
2010-12,3331.0718272354175
2011-01,3269.2049996885926
2011-02,3187.8488274382344
2011-03,3344.483517223684
2011-04,3368.136074130109
2011-05,3430.837977639588
2011-06,3327.419871721585
2011-07,3379.6604094490554
2011-08,3239.6883880894266
2011-09,2895.774074618159
2011-10,3144.8751158686628
2011-11,2993.9328156205725
2011-12,3033.9687319738
2012-01,3248.646261065337
2012-02,3485.2125899853004
2012-03,3345.00074226104
2012-04,3432.1894427519337
2012-05,3120.503456108791
2012-06,3289.7686517063275
2012-07,3405.4137938030253
2012-08,3245.573587482171
2012-09,3488.3436047581663
2012-10,3552.759268724096
2012-11,3698.0757608827407
2012-12,3778.8220204214194
2013-01,3766.0487294343698
2013-02,3692.951013345072
2013-03,3534.1668528669275
2013-04,3596.4366972855614
2013-05,3544.2403786635705
2013-06,3400.1199436421266
2013-07,3484.6920106614416
2013-08,3624.448118875617
2013-09,3778.3009751855698
2013-10,3800.3517040115057
2013-11,3895.2829993745468
2013-12,3760.991584357316
2014-01,3440.316483634047
2014-02,3492.303289042375
2014-03,3382.7118710622217
2014-04,3447.0825181821615
2014-05,3552.290361651035
2014-06,3634.1889591131385
2014-07,3938.79596614173
2014-08,4153.89216344007
2014-09,3822.349757392995
2014-10,3952.2499577034473
2014-11,3913.4724797832396
2014-12,3728.611769694341
2015-01,3950.434341694907
2015-02,4095.426665876966
2015-03,4070.8474462687605
2015-04,4749.012655147589
2015-05,4439.465807385125
2015-06,4266.1954924523525
2015-07,3984.4112712607807
2015-08,3645.7258412352217
2015-09,3589.3017562999826
2015-10,3764.159768827954
2015-11,3652.323364617672
2015-12,3658.9866092875327
2016-01,3266.8304230767603
2016-02,3189.146046082088
2016-03,3473.89056423433
2016-04,3499.0940561499283
2016-05,3398.0476538449298
2016-06,3474.0289839743396
2016-07,3608.7330542305813
2016-08,3747.9517374293464
2016-09,3742.0334379086808
2016-10,3636.9863804192396
2016-11,3585.351591090751
2016-12,3471.4764629388524
2017-01,3645.648254532754
2017-02,3659.362321844103
2017-03,3704.261713393439
2017-04,3678.673088
2017-05,3788.573171
2017-06,3755.281852
2017-07,3940.777283
2017-08,4044.548089
2017-09,4054.247133
2017-10,4135.186376
2017-11,4097.806494
2017-12,4205.821505
2018-01,4503.031826
2018-02,4182.815248
2018-03,4086.7042933413154
2018-04,4226.379755353522
2018-05,4272.269876832208
2018-06,4148.374416609845
2018-07,4120.530208423393
2018-08,4166.227298299162
2018-09,4350.956866228249
2018-10,3987.927715843008
2018-11,4238.70571059708
2018-12,4061.995413676759
2019-01,4309.258135450843
2019-02,4407.222201511567
2019-03,4520.376296888171
2019-04,4401.37545942791
2019-05,4090.0059768700235
2019-06,4319.679459802527
2019-07,4205.698317957257
2019-08,4022.483394431812
2019-09,4053.8964731962874
2019-10,4136.522021763332
2019-11,3990.310184299969
2019-12,4375.574034598624
2020-01,4055.213046383623
