Date,Price
1994-12,100.0
1995-01,104.73980568904993
1995-02,110.02633797901814
1995-03,118.2968683797898
1995-04,117.47680400467299
1995-05,116.07335402415694
1995-06,113.34859219897513
1995-07,108.7189983842391
1995-08,104.57516461667761
1995-09,109.14504580344503
1995-10,114.02981196182309
1995-11,114.84772932024892
1995-12,119.2138626177086
1996-01,115.5095430847892
1996-02,119.68304701247628
1996-03,126.83426531038742
1996-04,134.19011636292666
1996-05,136.8865035691671
1996-06,140.75232681555468
1996-07,148.69939280291226
1996-08,149.06238247752412
1996-09,155.70657440420925
1996-10,160.54641014751354
1996-11,158.4817583954444
1996-12,162.22247120938297
1997-01,168.12782709297622
1997-02,178.69033174193834
1997-03,210.29221565094875
1997-04,225.7162877618872
1997-05,207.45340893815694
1997-06,211.27967472890455
1997-07,210.45941072634625
1997-08,218.17102258995027
1997-09,217.42540555553438
1997-10,223.16245842001496
1997-11,223.56168602665434
1997-12,219.75333794490328
1998-01,219.5349523562962
1998-02,232.1439292091951
1998-03,237.95008466677444
1998-04,266.10310902773955
1998-05,280.3778925636369
1998-06,273.63574287812764
1998-07,276.8948094337978
1998-08,296.78092128190536
1998-09,296.4570340689622
1998-10,285.6594012130968
1998-11,276.22565390270273
1998-12,273.7482358207055
1999-01,284.27656786748327
1999-02,272.21522188965565
1999-03,254.07224055557032
1999-04,246.37480203269712
1999-05,232.5333210133103
1999-06,242.7758050791653
1999-07,255.45120797971526
1999-08,261.8659773931742
1999-09,258.4165474250473
1999-10,255.2231923312815
1999-11,245.9779367912724
1999-12,241.11093495170732
2000-01,232.14782634197087
2000-02,214.5922187434646
2000-03,219.812638990399
2000-04,199.81778297968077
2000-05,211.5758395363194
2000-06,216.08497545697807
2000-07,198.1452619067865
2000-08,205.35140899690055
2000-09,202.2603443996137
2000-10,192.47859145248378
2000-11,184.34226557338718
2000-12,189.14624910070796
2001-01,180.42239820907147
2001-02,200.1800690977875
2001-03,190.90994866639255
2001-04,176.74131896366504
2001-05,171.5008435780178
2001-06,165.82626615138844
2001-07,161.93570254017033
2001-08,175.3578016888813
2001-09,169.2695479483628
2001-10,158.71222219198808
2001-11,165.13689102081332
2001-12,163.23777505177821
2002-01,152.2244341202564
2002-02,150.5036319800587
2002-03,150.84873989529547
2002-04,147.98740177567126
2002-05,148.2252166120394
2002-06,148.65185097837536
2002-07,144.37001802785625
2002-08,148.92480803577513
2002-09,141.2342334753597
2002-10,138.28733101906164
2002-11,144.1340860184758
2002-12,149.49499312543009
2003-01,156.8169610982862
2003-02,164.78720609411994
2003-03,158.21220068935682
2003-04,171.3658797903128
2003-05,182.08945936628928
2003-06,193.37695955734242
2003-07,192.587446
2003-08,196.6864897197555
2003-09,202.99478586630582
2003-10,199.53226021680936
2003-11,210.3963122125254
2003-12,222.78602649870484
2004-01,223.2453716215128
2004-02,238.87410756038406
2004-03,240.094695426646
2004-04,243.1405285578592
2004-05,245.73085541626892
2004-06,244.24470568522284
2004-07,250.01442436674822
2004-08,254.8162224770001
2004-09,255.25007531280997
2004-10,216.44778429204567
2004-11,238.0172908395949
2004-12,273.0357306969587
2005-01,264.3863520601134
2005-02,260.1904537534838
2005-03,252.1852143453356
2005-04,256.5407236520549
2005-05,264.0924514284178
2005-06,260.4324905641814
2005-07,277.75873214968675
2005-08,290.58527025572783
2005-09,294.1375395479722
2005-10,301.2810874841494
2005-11,311.89087934977067
2005-12,311.18767878665193
2006-01,385.6575963107918
2006-02,410.3246901423679
2006-03,433.3183917289251
2006-04,492.66868522471714
2006-05,439.92147962341613
2006-06,449.1031435851537
2006-07,439.05019812059845
2006-08,496.04275841680527
2006-09,493.8174437104896
2006-10,498.9494462032665
2006-11,508.20668151136954
2006-12,524.6043704150949
2007-01,582.7052394134776
2007-02,602.2338553513383
2007-03,654.187202170234
2007-04,703.2996639640502
2007-05,687.9920195801241
2007-06,667.2759692139325
2007-07,692.7231650026841
2007-08,725.2545502934591
2007-09,761.993810280402
2007-10,772.2944370330234
2007-11,775.572902067253
2007-12,777.1935422333819
2008-01,881.4121124310062
2008-02,963.9676853015586
2008-03,1040.1128676608923
2008-04,1009.4138394747674
2008-05,1021.2838975281389
2008-06,1015.3536598370005
2008-07,983.6668271757759
2008-08,926.5250921038943
2008-09,794.6069429343158
2008-10,710.4538655583634
2008-11,665.6747055159126
2008-12,692.7340571575476
2009-01,585.0202859044133
2009-02,658.0138300462565
2009-03,632.2575862688454
2009-04,678.2756627185481
2009-05,717.0076663228075
2009-06,758.3737034042158
2009-07,710.9520395762491
2009-08,716.0756074793778
2009-09,708.211467892204
2009-10,713.0377491940465
2009-11,666.4487776447413
2009-12,658.2539470957562
2010-01,686.5847352317609
2010-02,681.7746963566151
2010-03,702.3208100710193
2010-04,735.6946537141828
2010-05,684.8377504527506
2010-06,673.8397701081216
2010-07,713.0030289861852
2010-08,675.5608066667318
2010-09,729.9195099551423
2010-10,756.1597268278272
2010-11,710.3894475759166
2010-12,759.1641748480289
2011-01,786.3661376111247
2011-02,821.1738238679183
2011-03,800.7431001988407
2011-04,794.9998972025013
2011-05,820.5977853560238
2011-06,791.4127062829136
2011-07,760.1431455923919
2011-08,784.6055290946128
2011-09,718.7865525394532
2011-10,728.5063949557824
2011-11,686.4866331472822
2011-12,647.1481695703185
2012-01,673.7507283292383
2012-02,692.2494839075504
2012-03,673.2656003745227
2012-04,617.9200016798462
2012-05,593.5372000621124
2012-06,585.1618169467557
2012-07,577.5463349623034
2012-08,602.0924760114139
2012-09,565.7206438871387
2012-10,572.897268913928
2012-11,594.1887931651071
2012-12,572.8746601027202
2013-01,579.6900349656431
2013-02,561.1914002733299
2013-03,555.9704951696124
2013-04,577.3561364131937
2013-05,555.8864556837906
2013-06,540.307067329379
2013-07,525.653944398993
2013-08,503.83972771283095
2013-09,546.4211275210049
2013-10,604.2858863402492
2013-11,562.0067130647845
2013-12,557.6296988336292
2014-01,552.3885979744226
2014-02,587.1754472359588
2014-03,589.0625895189839
2014-04,590.8011442896116
2014-05,597.2084608370727
2014-06,580.8706469086726
2014-07,587.5292270569172
2014-08,586.9280893965538
2014-09,611.8939316283976
2014-10,614.4317215946389
2014-11,588.9207077885509
2014-12,557.2855139973921
2015-01,544.1736273427086
2015-02,558.1274051199624
2015-03,534.5941847250407
2015-04,526.5532867107732
2015-05,515.7797481359418
2015-06,514.0855406484146
2015-07,530.4290351008144
2015-08,511.8202268938143
2015-09,501.0117739338121
2015-10,496.43438681382617
2015-11,487.7483809848807
2015-12,483.8254270783582
2016-01,484.8635826122543
2016-02,490.48699799917586
2016-03,526.7863709834756
2016-04,576.429446928756
2016-05,556.8412456037815
2016-06,544.0939660782101
2016-07,578.4285552920024
2016-08,575.6534859481948
2016-09,590.521018405222
2016-10,616.0879210555445
2016-11,599.7259414412831
2016-12,655.3774986988282
2017-01,695.1603513642793
2017-02,668.7915522972337
2017-03,630.1165989418168
2017-04,649.254019
2017-05,666.253948
2017-06,707.449246
2017-07,721.727041
2017-08,734.630965
2017-09,718.484994
2017-10,723.515666
2017-11,743.154792
2017-12,732.807152
2018-01,787.587183
2018-02,780.963538
2018-03,779.317588
2018-04,770.6231874515518
2018-05,715.5744095006934
2018-06,705.2471113488135
2018-07,707.6415963346013
2018-08,695.3543868334211
2018-09,686.024736166218
2018-10,649.2998974963554
2018-11,675.2030635092744
2018-12,681.6846245506432
2019-01,687.5461248948772
2019-02,663.5080856239268
2019-03,641.6902645469405
2019-04,663.7666257646003
2019-05,658.1302112667812
2019-06,697.3755850346788
2019-07,725.3120225373949
2019-08,728.8073178463424
2019-09,708.6633113871287
2019-10,714.060593668968
2019-11,732.770974264281
2019-12,761.1591590195443
