Date,Price
2014-08,624.9112108670353
2014-09,647.842239
2014-10,668.662643
2014-11,745.578454
2014-12,947.190833
2015-01,905.036598
2015-02,931.758641
2015-03,1062.440417
2015-04,1272.063388
2015-05,1256.452345
2015-06,1170.535856
2015-07,998.872787
2015-08,859.369535
2015-09,821.996414
2015-10,910.446096
2015-11,905.193738
2015-12,925.688594
2016-01,720.514109
2016-02,710.349743
2016-03,803.737946
2016-04,782.811912
2016-05,772.979998
2016-06,769.882034
2016-07,798.074281
2016-08,823.4952854532386
2016-09,803.0096805273768
2016-10,814.1397310739844
2016-11,850.640130079773
2016-12,795.0693410590189
2017-01,827.1805094800206
2017-02,845.0472892893685
2017-03,843.3743571588448
2017-04,844.1018408872917
2017-05,870.4488363633582
2017-06,922.4996454823441
2017-07,960.8203983369763
2017-08,1000.0
2017-09,998.2652197017621
2017-10,1045.540272
2017-11,1039.236675
2017-12,1061.078353
2018-01,1166.432547
2018-02,1081.479534
2018-03,1048.5051662131448
2018-04,1001.085631583104
2018-05,994.8243239263946
2018-06,897.2384481282768
2018-07,883.000687880377
2018-08,834.7513681525687
2018-09,859.8094580853403
2018-10,778.048347923095
2018-11,786.3245172505226
2018-12,763.5955811039486
2019-01,833.8461858822578
2019-02,947.0222631361795
2019-03,991.6508788387592
2019-04,1000.4462072762446
2019-05,910.2143468035125
2019-06,968.7849268042672
2019-07,976.8708084522611
2019-08,939.1882757099382
2019-09,942.2470959420982
2019-10,974.3770942896164
2019-11,962.5581043361983
2019-12,1041.4382042871516
2020-01,1033.4389054417952
2020-02,1018.2890013308028
2020-03,945.1229251142121
2020-04,1012.0789866295765
2020-05,993.7517899517352
2020-06,1094.9593897295858
2020-07,1260.1627320261352
2020-08,1320.1297345086023
2020-09,1259.4908138879127
2020-10,1304.6830676226675
2020-11,1385.7586611137488
2020-12,1484.3770846356801
2021-01,1546.011938005898
2021-02,1532.1119874987564
2021-03,1433.0296334452983
2021-04,1492.080616860584
2021-05,1589.5266307036163
2021-06,1564.2191678494887
2021-07,1464.3077304815663
2021-08,1476.4824648628928
2021-09,1495.288343042748
2021-10,1528.5829020602512
2021-11,1524.7966
2021-12,1541.014125905715
2022-01,1411.549025240434
2022-02,1444.652254400192
2022-03,1320.8744949158713
2022-04,1202.2138412391278
2022-05,1229.7793731428858
2022-06,1346.849392793132
2022-07,1264.2227522885958
2022-08,1214.556387303464
2022-09,1105.2987075264498
2022-10,999.3290590263599
2022-11,1114.9593471324517
2022-12,1141.4383167079138
2023-01,1255.9874817671061
2023-02,1202.6688548870782
2023-03,1199.6347747490067
2023-04,1174.9589266088208
2023-05,1085.180154537542
2023-06,1075.2920612093585
