Date,Price
2004-12,1017.8305372209068
2005-01,979.6432952541273
2005-02,1030.6518118426307
2005-03,999.2325618761015
2005-04,1018.5846603562261
2005-05,1044.6285982855522
2005-06,1075.9109817583508
2005-07,1145.0957145578323
2005-08,1193.411959710129
2005-09,1287.6276818793624
2005-10,1163.2192556954922
2005-11,1261.7141096752796
2005-12,1259.9308360634795
2006-01,1403.9588141172462
2006-02,1423.1156868221553
2006-03,1471.8802908820596
2006-04,1575.6784204408757
2006-05,1436.3092351466494
2006-06,1501.1897820798451
2006-07,1580.9417948357443
2006-08,1649.4900833427116
2006-09,1709.4055938127956
2006-10,1859.779710766977
2006-11,1984.0308747220922
2006-12,2120.2008786872584
2007-01,2131.530819056135
2007-02,2134.2109282134447
2007-03,2213.953345161562
2007-04,2256.83334067583
2007-05,2415.3658384362316
2007-06,2705.8527701006938
2007-07,2968.0216974476757
2007-08,3167.2879696367027
2007-09,3786.5572840349328
2007-10,4417.510897513719
2007-11,3938.390805654971
2007-12,3816.435278317339
2008-01,3075.8307488542314
2008-02,3358.530321595998
2008-03,3052.4884864193036
2008-04,3485.0666564793446
2008-05,3205.146689037473
2008-06,2851.0345811766483
2008-07,2836.4428526605225
2008-08,2567.3055274501726
2008-09,2076.629063320421
2008-10,1717.733701692647
2008-11,1704.8128494164393
2008-12,1902.1379821356934
2009-01,1759.6101109805466
2009-02,1699.871993187554
2009-03,1862.1699577701756
2009-04,2014.8144251893739
2009-05,2407.7720772436996
2009-06,2476.0153629910765
2009-07,2731.157537075267
2009-08,2536.0029140449806
2009-09,2635.1588040406805
2009-10,2764.0233452349576
2009-11,2840.644584474004
2009-12,2918.6606817760794
2010-01,2710.382822746916
2010-02,2822.6153144073046
2010-03,2918.1701513749977
2010-04,2940.3999812562993
2010-05,2761.9758409587907
2010-06,2823.054351376062
2010-07,2939.78731462855
2010-08,2910.300182221644
2010-09,3153.8624803439316
2010-10,3172.4186307405735
2010-11,3104.221240601651
2010-12,3093.489671972658
2011-01,3104.50358716323
2011-02,3004.353506609491
2011-03,3125.185675213539
2011-04,3237.9494669210762
2011-05,3271.7336187981914
2011-06,3164.532898360397
2011-07,3181.705529198818
2011-08,2967.48554820437
2011-09,2534.2114902748804
2011-10,2827.5001051083373
2011-11,2627.6720340591014
2011-12,2636.7028630708237
