Date,FRANCE SMALL CAP
2016-06,385.5511402649682
2016-07,413.290975300563
2016-08,420.86296428112547
2016-09,433.413218051587
2016-10,418.86406885795736
2016-11,401.9609463166106
2016-12,429.0216953278723
2017-01,439.4782840447272
2017-02,448.05491243776237
2017-03,473.66441022763973
2017-04,504.417857
2017-05,546.337315
2017-06,550.294386
2017-07,567.273625
2017-08,570.240155
2017-09,599.717738
2017-10,597.014599
2017-11,599.687191
2017-12,610.312969
2018-01,652.169789
2018-02,616.231984
2018-03,602.693119
2018-04,614.1454613615952
2018-05,588.2430279700127
2018-06,573.7638746730988
2018-07,567.4850975342953
2018-08,568.2342198073959
2018-09,556.2309667684533
2018-10,498.2001197877846
2018-11,467.93996447068696
2018-12,428.2585637445358
2019-01,467.0707595156604
2019-02,482.6241621333669
2019-03,475.8391626945741
2019-04,508.47014835306464
2019-05,462.86042340836383
2019-06,510.28770734979526
2019-07,510.52028770887813
2019-08,494.71131239231875
2019-09,496.7021236275327
2019-10,505.3208390097022
2019-11,510.7636769863123
2019-12,542.6621533138369
2020-01,518.3961472864978
2020-02,476.64294592706483
2020-03,343.86056309341285
2020-04,384.5604511966117
2020-05,404.2912941966772
2020-06,421.6510392961434
2020-07,445.1128978939034
2020-08,466.5930237778605
2020-09,457.33255347184263
2020-10,409.9359915546113
2020-11,517.4246845357019
2020-12,554.9311192597492
2021-01,546.9577293999878
2021-02,567.3621333880822
2021-03,573.1508140109675
2021-04,604.2881231764678
2021-05,616.2720616663049
2021-06,599.5625208575403
2021-07,616.7825512715272
2021-08,629.8048496230492
2021-09,598.4594581947987
2021-10,621.6082763765083
2021-11,573.6698190276678
2021-12,602.7529160607602
2022-01,563.5686448903026
2022-02,550.5425786029926
2022-03,545.0114435204066
2022-04,513.4465245317143
2022-05,527.9268503354617
2022-06,440.86454966461935
2022-07,458.5965828465613
2022-08,425.770401143922
2022-09,369.14850071366914
2022-10,405.06383560378833
2022-11,438.28429191586883
2022-12,455.8616969493206
2023-01,501.1544352073993
2023-02,508.9240581929303
2023-03,500.161580322165
2023-04,506.897705701721
2023-05,478.5167839263656
2023-06,511.3793417423735
2023-07,527.8976915646396
