Date,BRIC
1994-12,100.0
1995-01,91.19704382106319
1995-02,80.88035393739294
1995-03,73.8939141625781
1995-04,79.13560752847286
1995-05,81.57764850550095
1995-06,81.22920340450108
1995-07,84.17195319280236
1995-08,84.62102864735067
1995-09,85.98957463026763
1995-10,79.57705136529985
1995-11,75.35025118917194
1995-12,75.81658265078208
1996-01,81.86554221758487
1996-02,84.04019004962528
1996-03,83.82791269097032
1996-04,90.03293305079664
1996-05,94.59568868473013
1996-06,101.77770735077208
1996-07,95.53487273869489
1996-08,97.82330366966382
1996-09,95.37904060072128
1996-10,97.0074957415899
1996-11,95.17557333645398
1996-12,100.39990880716351
1997-01,113.9206595467842
1997-02,125.61893235829582
1997-03,120.93475611478335
1997-04,132.1482741878488
1997-05,139.03053504181523
1997-06,156.22499429544166
1997-07,163.93531804781543
1997-08,144.20249913524708
1997-09,154.85591772732715
1997-10,127.54498108874931
1997-11,120.26483138282192
1997-12,131.82491926600702
1998-01,114.07943605743588
1998-02,125.78125401392164
1998-03,135.66511204771797
1998-04,132.23471572324792
1998-05,107.75091973890528
1998-06,98.60804679154745
1998-07,104.06328176336325
1998-08,69.58210291616551
1998-09,71.56444644803273
1998-10,72.84037402883533
1998-11,81.37307318042068
1998-12,73.2709785702717
1999-01,64.47596223784127
1999-02,66.93049954615138
1999-03,84.47821649024401
1999-04,86.67305196694339
1999-05,91.25461833722898
1999-06,97.38982377305972
1999-07,96.43174171703099
1999-08,97.27160154608883
1999-09,97.70079180579813
1999-10,96.66612608531887
1999-11,108.37500409548942
1999-12,133.44906630856005
2000-01,135.07591958666313
2000-02,147.49225604927855
2000-03,147.9780069680409
2000-04,129.4682397653989
2000-05,119.71822961713627
2000-06,131.6912013816732
2000-07,127.60556792140174
2000-08,131.43849270748467
2000-09,117.90439792369912
2000-10,109.51707971382594
2000-11,99.6872347917716
2000-12,105.1164913
2001-01,118.55364736838249
2001-02,109.03644982797405
2001-03,94.32352710349636
2001-04,98.75057912303645
2001-05,100.18594931516922
2001-06,99.00696231884591
2001-07,90.90110498781577
2001-08,83.21012433193157
2001-09,72.58691665353497
2001-10,76.95269622781926
2001-11,84.90583668054208
2001-12,90.38617218157302
2002-01,87.61151501142007
2002-02,92.62938668171849
2002-03,95.91221490683584
2002-04,96.90574214793682
2002-05,93.52415980216257
2002-06,84.9754772083909
2002-07,73.15753469516709
2002-08,78.51605268271388
2002-09,68.49767110122438
2002-10,74.66338963065597
2002-11,77.28736792397518
2002-12,78.98113100122353
2003-01,77.77374671593789
2003-02,78.12531756999718
2003-03,77.91038146742493
2003-04,85.73026714946408
2003-05,93.17408750814913
2003-06,98.73942965278258
2003-07,102.59010671094187
2003-08,113.27501435139794
2003-09,117.30003887798479
2003-10,126.96712513070656
2003-11,131.9156847870309
2003-12,151.41236222334956
2004-01,150.0031093693501
2004-02,156.6312052449322
2004-03,156.71274186813923
2004-04,138.1280997486659
2004-05,134.01084722252813
2004-06,135.68515660447463
2004-07,139.28343781074506
2004-08,144.31554955588635
2004-09,156.40830620725248
2004-10,158.39660462131278
2004-11,170.89628557540627
2004-12,177.3274098256741
2005-01,174.71585851876858
2005-02,193.12428546753142
2005-03,180.6852206798952
2005-04,176.39072052828695
2005-05,185.4174412407382
2005-06,194.52235441314096
2005-07,206.8744698628391
2005-08,219.92892589765813
2005-09,249.0314400681346
2005-10,228.81318775171758
2005-11,248.3020998874941
2005-12,256.17045598851166
2006-01,300.8173894727962
2006-02,310.8094923071514
2006-03,314.3320797917876
2006-04,338.5722030231504
2006-05,298.80098654217085
2006-06,308.95958094339073
2006-07,314.5302676667834
2006-08,324.48227296010066
2006-09,323.38223258230767
2006-10,342.94143561981633
2006-11,372.72149666642
2006-12,401.1687288331034
2007-01,393.1697146181256
2007-02,380.48431382357353
2007-03,399.36613917795233
2007-04,416.4387637047063
2007-05,436.84222164110025
2007-06,468.12644553417607
2007-07,499.0459510758609
2007-08,499.0364543846893
2007-09,583.4098237884061
2007-10,671.6527951406216
2007-11,629.1810942466078
2007-12,638.1124196240903
2008-01,539.7217407833596
2008-02,583.7051376219692
2008-03,532.9545608808442
2008-04,596.868624138013
2008-05,620.1827522733525
2008-06,555.0539231906762
2008-07,521.9326579157207
2008-08,474.22548096062457
2008-09,371.5390830087342
2008-10,263.39425071463955
2008-11,247.23742059081215
2008-12,259.4818277208257
2009-01,249.4292911780911
2009-02,239.68225002267363
2009-03,272.1466144808282
2009-04,317.2419396978216
2009-05,392.3605712397102
2009-06,384.29896302502414
2009-07,420.9027255076191
2009-08,411.4727195703311
2009-09,454.19032060284917
2009-10,469.05757792855195
2009-11,493.79162646794504
2009-12,502.1432114317088
2010-01,464.55666974762835
2010-02,472.8116782858217
2010-03,507.2008050113086
2010-04,506.16010790518897
2010-05,464.18897777922996
2010-06,460.4051201161015
2010-07,495.3104442342296
2010-08,481.25096077350133
2010-09,531.0155173191588
2010-10,545.9535548196147
2010-11,526.412942258211
2010-12,551.2650859605147
2011-01,533.4419386689626
2011-02,538.5274214690988
2011-03,569.2399237716274
2011-04,570.8290832432814
2011-05,556.7284191490929
2011-06,550.2892592602699
2011-07,540.5166946645286
2011-08,489.20331355684147
2011-09,408.2472394260694
2011-10,473.5074562644804
2011-11,435.79655935752396
2011-12,426.28379312705874
2012-01,486.8699204045997
2012-02,517.8105215228737
2012-03,485.12081372813816
2012-04,476.6633140312489
2012-05,414.29014687895784
2012-06,428.9189749857262
2012-07,434.72038285192974
2012-08,430.9604484591337
2012-09,458.9280333560088
2012-10,463.26077713037284
2012-11,466.17153982501026
2012-12,489.7384498261538
2013-01,510.32306850056034
2013-02,488.5066804232687
2013-03,475.18991272612504
2013-04,481.73045345347913
2013-05,466.4671228450316
2013-06,428.8799322911881
2013-07,434.81526553052515
2013-08,429.8676317550452
2013-09,465.9220854232193
2013-10,488.29997422112086
2013-11,483.9395813973412
2013-12,473.8181851685085
2014-01,437.2236705607584
2014-02,447.2235601992311
2014-03,460.1141875848436
2014-04,455.54225198124726
2014-05,476.56397263612735
2014-06,496.7985948732056
2014-07,512.9014568452574
2014-08,529.4613885911627
2014-09,481.17773788355265
2014-10,493.6533885301332
2014-11,487.41012913739746
2014-12,461.7032052516774
2015-01,466.9586641713634
2015-02,487.5099592716567
2015-03,478.1921486873043
2015-04,538.3613312447311
2015-05,514.8889304055741
2015-06,500.6135237839619
2015-07,458.91348844181766
2015-08,408.43069205376815
2015-09,395.2748930834276
2015-10,421.70782865178404
2015-11,407.9194387941542
2015-12,400.5273133420503
2016-01,360.56410606667896
2016-02,353.23089238981373
2016-03,405.9583218723607
2016-04,415.27036404034254
2016-05,403.32734856660005
2016-06,418.9751437224073
2016-07,439.3086230532869
2016-08,460.0585300016619
2016-09,467.65290085156136
2016-10,472.5842494722924
2016-11,455.4346296863524
2016-12,450.09156725930666
2017-01,478.57099589916413
2017-02,493.9225455191429
2017-03,502.2529491207415
2017-04,511.636464
2017-05,522.315378
2017-06,526.237986
2017-07,572.011858
2017-08,594.097336
2017-09,599.475962
2017-10,617.62096
2017-11,621.315516
2017-12,639.322302
2018-01,712.658628
2018-02,674.929657
2018-03,653.637039
2018-04,650.4769340632204
2018-05,638.8004956568965
2018-06,610.1352608701862
2018-07,617.5072683335353
2018-08,592.1331749654353
2018-09,585.6209133225866
2018-10,547.56252740282
2018-11,578.9131773918019
2018-12,554.764798
2019-01,609.3589126143943
2019-02,616.9302073311516
2019-03,632.4534395226614
2019-04,642.8908015915252
2019-05,593.8896871759739
2019-06,631.6381840315767
2019-07,626.7687847335608
2019-08,596.7208365196612
2019-09,603.3283302406302
2019-10,632.1424233028409
2019-11,633.8093238693989
2019-12,682.8418697903221
2020-01,652.8005762210421
2020-02,630.6281218100548
2020-03,539.9891128164501
2020-04,582.6361650054209
2020-05,585.5428810321987
2020-06,631.7353693118473
2020-07,693.0200611131896
2020-08,718.8301027101362
2020-09,698.1562066555789
2020-10,721.7327738188038
2020-11,764.9669812794288
2020-12,804.9947925540714
2021-01,835.8354886288704
2021-02,833.325513202195
2021-03,804.3568803667662
2021-04,814.9407506230799
2021-05,842.5923822052991
2021-06,848.3995955304495
2021-07,766.2601183059736
2021-08,783.0340651018312
2021-09,753.3232968474866
2021-10,763.7525796126737
2021-11,722.819158
2021-12,715.8742374218076
2022-01,703.3925828527277
2022-02,659.4681522455944
2022-03,620.9655396997459
2022-04,592.6147427581335
2022-05,592.8984294972472
2022-06,594.7306990380167
2022-07,573.7347757661588
2022-08,584.9516458865944
2022-09,519.8722598992433
2022-10,476.50819210878376
2022-11,559.7695188096598
2022-12,566.3824960402286
2023-01,607.1726527101632
2023-02,553.7901660267515
2023-03,571.3165316840563
2023-04,560.2859221244423
2023-05,535.6456408927324
2023-06,564.8837835943851
