Date,Price
1987-12,100.0
1988-01,99.64271219850541
1988-02,99.57058189856161
1988-03,110.94503738702348
1988-04,116.71808849662003
1988-05,124.33376525706406
1988-06,127.35662914521826
1988-07,132.33150555974808
1988-08,124.92198897695765
1988-09,123.18644957627322
1988-10,130.64957410368265
1988-11,129.9111080226453
1988-12,130.45696932251968
1989-01,144.03236064751133
1989-02,133.64493468008286
1989-03,136.13833338882898
1989-04,141.99758829568555
1989-05,136.66011439744653
1989-06,132.23819754284392
1989-07,143.7400338678444
1989-08,149.92696532355907
1989-09,154.3958952377371
1989-10,149.73993892454638
1989-11,151.40572838681044
1989-12,158.42044754236994
1990-01,157.58493551105525
1990-02,155.91573307196632
1990-03,154.72557725129312
1990-04,147.0403879746574
1990-05,161.2915680764308
1990-06,166.22464829762743
1990-07,175.6452220252401
1990-08,159.62129785318933
1990-09,141.8881634798644
1990-10,140.62819798989952
1990-11,137.61760094203694
1990-12,139.63841454093222
1991-01,147.5828621844146
1991-02,162.9104939484835
1991-03,168.19613263960937
1991-04,172.57678412551044
1991-05,172.32822659999505
1991-06,170.0909371463086
1991-07,177.67602212971948
1991-08,174.60746505430004
1991-09,174.50824118276938
1991-10,180.18562751964416
1991-11,179.7314395491146
1991-12,184.8817064083255
1992-01,190.9862498487963
1992-02,195.96951817457247
1992-03,195.1503957379674
1992-04,202.216667523004
1992-05,212.62200786493025
1992-06,212.73519620256434
1992-07,207.73068949613636
1992-08,197.95152028847846
1992-09,198.08510431193827
1992-10,206.5425707331289
1992-11,202.4361023324779
1992-12,203.15868141582115
1993-01,205.67843112518622
1993-02,218.99749550767228
1993-03,221.74248491556543
1993-04,236.2538506424716
1993-05,245.3063182826056
1993-06,239.47603754881703
1993-07,247.15047675957257
1993-08,265.44750391084045
1993-09,271.1202843190236
1993-10,316.3520712375805
1993-11,309.65437669811195
1993-12,375.76776167984866
1994-01,363.5693258774924
1994-02,347.26904305861046
1994-03,312.30983361749196
1994-04,324.43058244701854
1994-05,337.5119233983768
1994-06,324.86042822540804
1994-07,341.62229345297
1994-08,366.8653274409516
1994-09,357.5736837782519
1994-10,364.4037439702657
1994-11,336.01578064149436
1994-12,329.610879460281
1995-01,299.62362250512655
1995-02,321.08786573288256
1995-03,320.6852221703456
1995-04,322.38197933092505
1995-05,348.641123692671
1995-06,343.50177553112167
1995-07,354.87804366912155
1995-08,343.0188471446858
1995-09,346.00661529422484
1995-10,340.16959341727005
1995-11,335.32605687118854
1995-12,349.66059170689397
1996-01,373.0308603126325
1996-02,378.6383400853039
1996-03,380.71591674418977
1996-04,395.00849003141144
1996-05,390.447811157687
1996-06,383.93396551217796
1996-07,358.779311339483
1996-08,371.9651194972867
1996-09,377.20300274949
1996-10,374.5679808897268
1996-11,391.59146874028784
1996-12,390.34995938723034
1997-01,394.08041140924473
1997-02,398.23458772119113
1997-03,379.8082002836471
1997-04,377.2688624412568
1997-05,392.6934278308665
1997-06,407.0231273427307
1997-07,409.05294988816536
1997-08,345.59273029261834
1997-09,348.11121437474395
1997-10,278.23468209041835
1997-11,262.4393688713509
1997-12,256.8308002635953
1998-01,245.1642338468583
1998-02,282.32576848456193
1998-03,279.30300509506674
1998-04,260.6112050136812
1998-05,228.0638645516106
1998-06,209.87222268384232
1998-07,206.48550097304883
1998-08,177.0163267679981
1998-09,192.0642942585753
1998-10,225.6545244159556
1998-11,242.5877484641823
1998-12,245.4888389101039
1999-01,247.78221325564675
1999-02,242.69422542401765
1999-03,264.9978643530304
1999-04,306.8749771255024
1999-05,294.03310289041735
1999-06,331.0339664048007
1999-07,325.89090967986067
1999-08,326.96342604730654
1999-09,309.88748669698987
1999-10,315.53018879794917
1999-11,342.0460052309968
1999-12,367.82794754436037
2000-01,362.76443802444265
2000-02,354.90211685887186
2000-03,360.77193473737174
2000-04,333.363212774223
2000-05,308.43229008481717
2000-06,330.7157753949627
2000-07,315.3794188963763
2000-08,314.087380255802
2000-09,283.0856008866095
2000-10,261.823939134582
2000-11,255.70261764050053
2000-12,257.5914807559623
2001-01,285.1223421516917
2001-02,271.7796782712384
2001-03,241.8687504377873
2001-04,248.96339987525155
2001-05,248.81210875154818
2001-06,246.57513840025237
2001-07,236.52239547633474
2001-08,234.31249940770144
2001-09,199.50006533912145
2001-10,212.1844645958662
2001-11,237.22002782271653
2001-12,251.40947850569546
2002-01,258.70278424424663
2002-02,260.4771003759864
2002-03,275.5579067670853
2002-04,276.60484836395636
2002-05,277.2853072296748
2002-06,263.8092484070665
2002-07,250.2344362435294
2002-08,249.68649342779761
2002-09,227.40791641872937
2002-10,239.310585710238
2002-11,249.64172815573642
2002-12,238.56911816901913
2003-01,241.4980566443451
2003-02,234.31959443458095
2003-03,230.9845114998021
2003-04,242.68699432048234
2003-05,258.5332804018507
2003-06,272.5704775077956
2003-07,285.8743559821098
2003-08,302.09281503391816
2003-09,308.14756877664456
2003-10,334.1553024613224
2003-11,331.7184456387715
2003-12,354.6675752573091
2004-01,368.02590873999316
2004-02,382.150612161565
2004-03,380.41455653811306
2004-04,358.9768220092966
2004-05,352.2140181665611
2004-06,350.5617380563232
2004-07,346.832021246723
2004-08,359.8965479590259
2004-09,377.5538769633551
2004-10,387.3870415216687
2004-11,421.5515573170242
2004-12,436.3242887508742
2005-01,439.2894607009537
2005-02,464.2550636752812
2005-03,443.82602883240594
2005-04,437.7148601664813
2005-05,445.2714254686675
2005-06,462.44285880487723
2005-07,485.87352912001813
2005-08,478.2856605502637
2005-09,507.2808546967882
2005-10,474.79740853747523
2005-11,503.59715545902463
2005-12,527.9799409718855
2006-01,565.6860130959143
2006-02,563.3945583536303
2006-03,571.4425383857806
2006-04,614.3192786474008
2006-05,572.2067858186887
2006-06,572.0233813345315
2006-07,574.9625968922375
2006-08,594.5199648691689
2006-09,606.3320487394805
2006-10,634.587937749768
2006-11,676.086291014335
