Date,Price
1998-12,1000.0
1999-01,1020.0311444076415
1999-02,993.5725946855958
1999-03,1038.5063068041657
1999-04,1082.8573351807984
1999-05,1045.5012008981328
1999-06,1097.8815093221358
1999-07,1093.5079541265313
1999-08,1092.6357868939983
1999-09,1080.8801864665716
1999-10,1134.92577413706
1999-11,1169.360884489776
1999-12,1266.0382168883316
2000-01,1197.4304176764524
2000-02,1200.4525287625252
2000-03,1280.282438936041
2000-04,1223.4622846545844
2000-05,1193.326445645811
2000-06,1233.1792781848558
2000-07,1196.4269558506446
2000-08,1233.9879405795555
2000-09,1166.1873445622832
2000-10,1142.6376736838686
2000-11,1072.0118888812408
2000-12,1089.706968668038
2001-01,1116.665671707866
2001-02,1022.7277399007688
2001-03,953.7292764296398
2001-04,1023.0781193448873
2001-05,1011.1274843882007
2001-06,979.5790569258689
2001-07,964.5391817217587
2001-08,920.1021769305446
2001-09,836.4257799080473
2001-10,853.9904903111407
2001-11,906.6321731999012
2001-12,914.8524870517616
2002-01,889.3246219676163
2002-02,882.8608475985769
2002-03,922.4658258628083
2002-04,893.1687627274508
2002-05,894.8086864592304
2002-06,840.3149781949229
2002-07,769.8109976745912
2002-08,771.747383280877
2002-09,687.1025170749009
2002-10,737.7096838587548
2002-11,778.0807528465543
2002-12,740.9709373149008
2003-01,719.3780113778373
2003-02,706.8033061111331
2003-03,704.0875960947036
2003-04,766.8360636423026
2003-05,811.5384774154975
2003-06,827.0721492364903
2003-07,845.3729134642807
2003-08,865.5489303802347
2003-09,871.06717198797
2003-10,924.0035838283807
2003-11,938.073894706102
2003-12,997.6892982374934
2004-01,1014.5856360712784
2004-02,1033.190415038263
2004-03,1027.4875850536484
2004-04,1004.0606368429153
2004-05,1012.5196404629312
2004-06,1032.9894657924704
2004-07,1000.2057622024269
2004-08,1006.6816937590122
2004-09,1027.7822040109666
2004-10,1053.0512144967788
2004-11,1110.8313802078358
2004-12,1153.9751003911613
2005-01,1129.6582295341086
2005-02,1169.1509589867971
2005-03,1144.1670184752702
2005-04,1119.69458206349
2005-05,1141.1855010634415
2005-06,1153.0405906207975
2005-07,1195.7560989543585
2005-08,1205.4870491824486
2005-09,1241.6484476276455
2005-10,1208.4146838530116
2005-11,1252.8099655590781
2005-12,1283.807972708086
2006-01,1347.1053578287701
2006-02,1345.7514884546565
2006-03,1374.7501762015852
2006-04,1421.0833993629085
2006-05,1366.7122790288552
2006-06,1366.5376961187415
2006-07,1375.8277002600437
2006-08,1412.1401556041924
2006-09,1428.7507680765577
2006-10,1482.4200102982588
2006-11,1524.9439568999292
2006-12,1559.078457110572
2007-01,1574.8108619298634
2007-02,1567.4106970274674
2007-03,1599.082899851243
2007-04,1671.177946078621
2007-05,1721.6782926066676
2007-06,1717.2741090685477
2007-07,1691.6926428213305
2007-08,1687.813900140485
2007-09,1779.3513456153994
2007-10,1849.0514515368548
2007-11,1768.168446171088
2007-12,1749.0564127744176
2008-01,1605.5845518509504
2008-02,1610.8535396442664
2008-03,1587.3013451808267
2008-04,1677.7026076130812
2008-05,1705.3932122183166
2008-06,1565.9844187014482
2008-07,1525.9592744806148
2008-08,1493.917521615438
2008-09,1307.7142898570642
2008-10,1049.6986640285052
2008-11,981.2548861625023
2008-12,1017.2633637579054
2009-01,930.866220938278
2009-02,840.4554967411897
2009-03,909.936342821882
2009-04,1018.0641914118106
2009-05,1120.346523431643
2009-06,1114.4288978369477
2009-07,1212.8148942538967
2009-08,1256.6082231347357
2009-09,1314.8586746479127
2009-10,1294.6661457009413
2009-11,1348.0777128355373
2009-12,1376.336322073356
2010-01,1317.275827544456
2010-02,1334.3276006293754
2010-03,1420.5340808306096
2010-04,1423.6709427110568
2010-05,1289.7059761654762
