Date,Price
1997-01,1205.1597879647536
1997-02,1234.373580267851
1997-03,1251.6280945536623
1997-04,1278.5758763783367
1997-05,1369.9400403989075
1997-06,1463.6501659001335
1997-07,1507.7170452114194
1997-08,1388.1553185918888
1997-09,1485.1802289513685
1997-10,1347.4047373821452
1997-11,1348.5262738581464
1997-12,1388.8980324738159
1998-01,1443.7982650549086
1998-02,1529.4939397432124
1998-03,1573.6698001655159
1998-04,1595.943534084046
1998-05,1595.3234066669552
1998-06,1640.1904520315175
1998-07,1665.9845435710374
1998-08,1461.370047932362
1998-09,1392.8698586664298
1998-10,1523.9009718734562
1998-11,1624.2332629454763
1998-12,1682.0216136563442
1999-01,1673.310277684171
1999-02,1632.4701513128548
1999-03,1684.64059587064
1999-04,1738.3529061535476
1999-05,1646.218468560629
1999-06,1708.3304345801848
1999-07,1749.5675154173762
1999-08,1741.6881672069815
1999-09,1759.9180032948743
1999-10,1858.8227001398352
1999-11,1942.9511166838868
1999-12,2130.5883455552307
2000-01,1965.3931039687395
2000-02,2048.124829972093
2000-03,2114.5071566858614
2000-04,1975.4181361647882
2000-05,1932.3108252170007
2000-06,1978.5456403409698
2000-07,1903.4401344812675
2000-08,1915.7351972948463
2000-09,1811.9123927714961
2000-10,1768.6132862728873
2000-11,1674.8800279719362
2000-12,1735.8939992647659
2001-01,1742.0259403693951
2001-02,1588.9839563421735
2001-03,1496.7094913807846
2001-04,1589.0467838092002
2001-05,1522.7455821038973
2001-06,1467.054807874226
2001-07,1445.4236849960835
2001-08,1403.9428870543227
2001-09,1276.5386548936915
2001-10,1295.869851622656
2001-11,1334.8215257192928
2001-12,1351.3987198038496
2002-01,1271.9640419243658
2002-02,1275.706545151515
2002-03,1342.8582053665275
2002-04,1347.129776213351
2002-05,1355.7768818360025
2002-06,1302.0699717347482
2002-07,1171.579910568969
2002-08,1167.783453048128
2002-09,1028.4702181457317
2002-10,1106.8798392664278
2002-11,1147.1228441050453
2002-12,1111.8904643648727
2003-01,1055.8738023867897
2003-02,1033.2682776503966
2003-03,1014.6343523489581
2003-04,1122.2829235992372
2003-05,1186.9020539914727
2003-06,1210.378087269377
2003-07,1228.6394261295989
2003-08,1228.067794076621
2003-09,1258.3741913217225
2003-10,1322.9339672025972
2003-11,1370.384418780148
2003-12,1494.7836876676092
2004-01,1495.701693050197
2004-02,1529.3375326584637
2004-03,1507.851229214937
2004-04,1493.4218153197282
2004-05,1506.1134810122105
2004-06,1525.5002586561864
2004-07,1488.435982459999
2004-08,1487.9208478779292
2004-09,1526.4872758636238
2004-10,1578.0894065434409
2004-11,1678.8558344408066
2004-12,1753.437327629786
2005-01,1709.587843256459
2005-02,1787.6128121895356
2005-03,1745.3848547094951
2005-04,1713.859274093175
2005-05,1714.3409283650317
2005-06,1736.055205457829
2005-07,1795.0258549523935
2005-08,1834.3268983312655
2005-09,1912.9356389832387
2005-10,1862.4332955640791
2005-11,1893.0654765941865
2005-12,1952.9009347923193
2006-01,2068.698132387469
2006-02,2055.532515579572
2006-03,2114.1043519266595
2006-04,2229.0187649934505
2006-05,2159.0297213451518
2006-06,2172.9924546397815
2006-07,2211.6200065748967
2006-08,2262.7588755460697
2006-09,2252.690608324089
2006-10,2343.4771917161675
2006-11,2395.824995770177
2006-12,2447.574634982365
2007-01,2446.6917020376018
2007-02,2449.098681305345
2007-03,2495.8806118997877
2007-04,2629.55684825123
2007-05,2685.85035114363
2007-06,2704.638900123361
2007-07,2644.2176362599776
2007-08,2609.688956344053
2007-09,2761.111819179978
2007-10,2868.684961913161
2007-11,2815.2264166745504
2007-12,2757.780223702238
2008-01,2500.47935213519
2008-02,2522.5622041315005
2008-03,2500.8362670519537
2008-04,2669.484331945832
2008-05,2683.690716913524
2008-06,2495.9826561814302
2008-07,2435.114339527826
2008-08,2326.6519072940787
2008-09,2022.3913051447548
2008-10,1643.3090909121265
2008-11,1522.2617639289545
2008-12,1599.7725971400976
2009-01,1432.2125819139872
2009-02,1292.3608319172306
2009-03,1368.9801449744655
2009-04,1521.4932900711844
2009-05,1707.4620454788858
2009-06,1683.1642723302257
2009-07,1846.759268396219
2009-08,1947.3021063811527
2009-09,2016.5449908857881
2009-10,2008.953477632032
2009-11,2058.433031441492
2009-12,2089.878952307279
2010-01,1970.249707747303
2010-02,1957.2923804596967
2010-03,2078.882865422064
2010-04,2009.0113129677243
2010-05,1774.223295176325
2010-06,1748.5684977446208
2010-07,1936.4569304262473
2010-08,1878.724879530586
2010-09,2050.617243159836
2010-10,2132.6717295272992
2010-11,1993.5254614896583
2010-12,2155.5057878978305
2011-01,2222.24368718237
2011-02,2308.0477246854502
2011-03,2247.968809274061
2011-04,2406.844119676514
2011-05,2333.638839926013
2011-06,2300.62913338178
2011-07,2249.974651592575
2011-08,2041.749253978626
2011-09,1839.9006348574696
2011-10,2047.5223625452647
2011-11,1952.0211405672237
2011-12,1938.241012310571
