Date,Price
1998-12,1000.0
1999-01,1019.9372415514813
1999-02,994.0799513978625
1999-03,1039.6929783969751
1999-04,1084.51604146586
1999-05,1047.0719605091476
1999-06,1099.7755964911055
1999-07,1094.7390165125983
1999-08,1093.6955127625017
1999-09,1081.9088917176618
1999-10,1136.0583763707214
1999-11,1171.2032392860856
1999-12,1268.43807787729
2000-01,1199.2728387342088
2000-02,1203.1257539072321
2000-03,1282.8440673035236
2000-04,1225.4473229869698
2000-05,1194.7280586179445
2000-06,1235.200796482821
2000-07,1198.3900099953337
2000-08,1236.1695970315188
2000-09,1168.1137977947685
2000-10,1144.7642741580758
2000-11,1073.8048810885489
2000-12,1091.232480032136
2001-01,1118.875219751623
2001-02,1024.8528438371457
2001-03,955.9153698412168
2001-04,1025.5743802878796
2001-05,1014.1381324003866
2001-06,982.7977120238484
2001-07,967.6088692353073
2001-08,923.1453247410544
2001-09,838.8411850443201
2001-10,856.6074575516753
2001-11,909.2836262240277
2001-12,917.7882873193951
2002-01,892.6265639166918
2002-02,886.0637155794583
2002-03,926.0679054612754
2002-04,896.6905482155138
2002-05,897.9404730991482
2002-06,843.1364105013325
2002-07,772.409503255039
2002-08,774.4068597876596
2002-09,689.4591249817144
2002-10,740.2366106154474
2002-11,780.7207041803034
2002-12,743.4958379400962
2003-01,721.7655304155279
2003-02,709.1307765713576
2003-03,706.4446368313199
2003-04,769.5318904902485
2003-05,814.3019848071167
2003-06,829.954784959529
2003-07,848.3679449933304
2003-08,868.4983274554394
2003-09,874.068531128122
2003-10,927.0975007330799
2003-11,941.2816897822671
2003-12,1001.00496005118
2004-01,1018.1630965750002
2004-02,1036.9177843912894
2004-03,1031.3491713399146
2004-04,1007.676250386396
2004-05,1016.1828863945826
2004-06,1036.7236224709577
2004-07,1003.853186279918
2004-08,1010.3587097586302
2004-09,1031.6167951064242
2004-10,1057.0599411224593
2004-11,1115.071090124087
2004-12,1158.5179109019284
2005-01,1134.1592814886922
2005-02,1173.9263785289943
2005-03,1148.5537957152349
2005-04,1123.9975633806264
2005-05,1145.8452467826992
2005-06,1157.9092499848432
2005-07,1201.0231043475737
2005-08,1210.6263904061195
2005-09,1247.347151388772
2005-10,1214.0144007194124
2005-11,1258.8555230426512
2005-12,1290.1066615091463
2006-01,1353.8480076667668
2006-02,1352.4198874187477
2006-03,1381.4654069852875
2006-04,1428.171525018957
2006-05,1373.09950844778
2006-06,1373.0267221685976
2006-07,1382.681479214008
2006-08,1419.2390153685815
2006-09,1436.1841326649073
2006-10,1490.2951795475924
2006-11,1533.1185712333518
2006-12,1567.7244863001727
2007-01,1583.6796168940275
2007-02,1575.9741741720113
2007-03,1608.1779101973698
2007-04,1680.4016407932086
2007-05,1731.944631664037
2007-06,1727.4519793392517
2007-07,1701.441481856161
2007-08,1697.4332116344635
2007-09,1789.0268618996997
2007-10,1859.064079824261
2007-11,1777.5666602264178
2007-12,1758.3088157107813
2008-01,1614.7396962342796
2008-02,1619.9239226013055
2008-03,1596.8430333020922
2008-04,1687.1955921672695
2008-05,1715.340169543783
2008-06,1574.8951309708618
2008-07,1534.5020822498946
2008-08,1502.2115420916268
2008-09,1315.1101121121353
2008-10,1054.963432453558
2008-11,986.3269043827146
2008-12,1022.562495241643
2009-01,935.5839672346137
2009-02,844.5914942147042
2009-03,914.5630914949319
2009-04,1023.3184361443365
2009-05,1126.5019371032226
2009-06,1120.6179786064497
2009-07,1219.5814634272672
2009-08,1263.7276345708647
2009-09,1322.1346909087317
2009-10,1301.9932380620019
2009-11,1356.134673431754
2009-12,1384.6747595110812
2010-01,1325.058262930792
2010-02,1342.4705092958689
2010-03,1429.5254638106212
2010-04,1432.6683861520291
2010-05,1298.1229372440644
2010-06,1258.5827415657104
2010-07,1361.3536235850734
2010-08,1314.3166400605846
2010-09,1440.5247319550267
2010-10,1492.9051808101055
2010-11,1460.370581646198
2010-12,1567.7409085822712
2011-01,1592.648334427676
2011-02,1639.71003043961
2011-03,1638.6933621683002
2011-04,1706.6191486435716
2011-05,1671.5644111154552
2011-06,1645.8462701529238
2011-07,1619.5870994966147
2011-08,1501.9304079540793
2011-09,1360.7165659583766
2011-10,1506.888822476333
2011-11,1462.5611175758766
2011-12,1460.1108407284162
2012-01,1545.430405996753
2012-02,1623.9557330144203
2012-03,1635.5494603603938
2012-04,1617.9264336416095
2012-05,1474.3475159105435
2012-06,1547.8818599554781
2012-07,1569.605881380809
2012-08,1604.4459156676685
2012-09,1655.68380406014
2012-10,1645.0721085901466
2012-11,1666.9590371238755
2012-12,1705.5117837251248
2013-01,1784.638522071277
2013-02,1785.19154269137
2013-03,1818.7229900651337
2013-04,1871.9162007935993
2013-05,1868.3679170520154
2013-06,1814.526671665694
2013-07,1901.9837077730938
2013-08,1863.1329284861915
2013-09,1960.0759051481555
2013-10,2039.2519514360874
2013-11,2069.0402602437202
2013-12,2105.4803879221354
2014-01,2021.724199752385
2014-02,2120.379434550745
2014-03,2130.92805969235
2014-04,2152.3292021526026
2014-05,2199.999179762289
2014-06,2242.3802995557185
2014-07,2215.8703718819415
2014-08,2265.7163453835533
2014-09,2193.0815185880274
2014-10,2209.085236877143
2014-11,2246.9785109758022
2014-12,2204.5874946544463
2015-01,2170.6366530727983
2015-02,2292.469263868292
2015-03,2258.3225658782985
2015-04,2324.935240619513
2015-05,2323.7308476951953
2015-06,2270.0379748697646
2015-07,2290.5681692978314
2015-08,2134.4588043619306
2015-09,2058.0893439272645
2015-10,2220.2134917004273
2015-11,2202.8907979954315
2015-12,2164.089360434327
2016-01,2034.0586698044583
2016-02,2021.2367347917589
2016-03,2172.3840828410935
2016-04,2205.7226825942075
2016-05,2210.3960233813877
2016-06,2198.1839246362297
2016-07,2293.565475196462
2016-08,2302.439517268581
2016-09,2317.5431840247566
2016-10,2278.7386145595287
2016-11,2297.218815097657
2016-12,2347.7515298655344
2017-01,2412.451561151784
2017-02,2481.203286009521
2017-03,2513.2128311388774
2017-04,2553.523209
2017-05,2612.150767
2017-06,2625.118631
2017-07,2699.418649
2017-08,2711.074248
2017-09,2764.467062
2017-10,2822.50773
2017-11,2878.437154
2017-12,2925.801266
2018-01,3091.456431
2018-02,2962.821903
2018-03,2901.141728
2018-04,2930.4891157944776
2018-05,2936.7053808731025
2018-06,2921.963938681243
2018-07,3011.012961174818
2018-08,3036.038513399515
2018-09,3050.4949443932846
2018-10,2822.567982665854
2018-11,2865.1832117602994
2018-12,2664.511607
2019-01,2875.7286570918486
2019-02,2953.964827275405
2019-03,2992.976954455166
2019-04,3095.6461176913817
2019-05,2914.5602386332002
2019-06,3106.776063882749
2019-07,3116.9599188057045
2019-08,3044.457803600852
2019-09,3109.9414354008363
2019-10,3195.856695638103
