Date,AC AMERICAS
2000-02,768.3429761010735
2000-03,842.4555850209094
2000-04,813.2053158410736
2000-05,791.5209360259427
2000-06,815.5423648559529
2000-07,802.8331731224473
2000-08,845.480828912691
2000-09,797.4440657661924
2000-10,788.1442542895
2000-11,725.2973857026386
2000-12,725.8340585795036
2001-01,754.6397829318702
2001-02,684.8801625806965
2001-03,640.4876129164905
2001-04,689.9959345946342
2001-05,694.9282645140511
2001-06,678.8567327703832
2001-07,671.7841340715679
2001-08,628.001636731263
2001-09,578.2752548374082
2001-10,586.7823344131835
2001-11,632.1018318054169
2001-12,637.442855454163
2002-01,628.7674332197907
2002-02,617.3271999213679
2002-03,640.4270376206141
2002-04,600.8666700053013
2002-05,596.2385119996432
2002-06,550.8064700670708
2002-07,509.8079790619357
2002-08,512.8643036915641
2002-09,455.1971858898672
2002-10,495.72281654740584
2002-11,525.3961763795274
2002-12,495.174531160665
2003-01,484.14799746111856
2003-02,477.74122845722735
2003-03,482.04345819023484
2003-04,522.4673596144881
2003-05,551.0336451450464
2003-06,558.2800391443493
2003-07,568.5077636518569
2003-08,580.1371860628839
2003-09,574.5063247522218
2003-10,607.7251036752671
2003-11,614.3889241561773
2003-12,646.9143725974649
2004-01,658.316580204233
2004-02,666.9559043543488
2004-03,657.029160055258
2004-04,643.9569734638673
2004-05,652.7269085886784
2004-06,665.8883076301225
2004-07,644.9422117606167
2004-08,648.499740433966
2004-09,658.299745403463
2004-10,670.1124280245016
2004-11,698.1769096697749
2004-12,722.6452447949595
2005-01,704.2962699098492
2005-02,722.0025028217821
2005-03,710.6784757567464
2005-04,696.2832236491199
2005-05,719.1993470905998
2005-06,723.8275550468187
2005-07,752.1403751603572
2005-08,749.056835880335
2005-09,760.2420099217585
2005-10,744.4581154224684
2005-11,775.8924310292206
2005-12,778.52892388474
2006-01,805.5756816464204
2006-02,805.6052406386344
2006-03,815.2184437317635
2006-04,829.3549263782817
2006-05,802.2303532345187
2006-06,803.091338425717
2006-07,806.3573079156558
2006-08,826.4066808621775
2006-09,843.8787214789801
2006-10,874.5254034781217
2006-11,893.38646293231
2006-12,904.7446403600181
2007-01,919.89975815945
2007-02,904.3222268734406
2007-03,916.9081889107215
2007-04,957.6646358804444
2007-05,996.8498283957192
2007-06,982.8873071335294
2007-07,956.1915046976702
2007-08,967.98210423864
2007-09,1012.2245044865223
2007-10,1039.5382479702748
2007-11,989.3169934330391
2007-12,987.0365078116002
2008-01,926.8446171172035
2008-02,909.9801859140535
2008-03,901.2803415403916
2008-04,949.78964584872
2008-05,973.6485369398682
2008-06,898.3767948465653
2008-07,879.4314590450332
2008-08,884.2408384558657
2008-09,794.680030329402
2008-10,647.2484480519822
2008-11,600.5200010121591
2008-12,606.9862239581568
2009-01,561.3811078419093
2009-02,505.7373003103406
2009-03,549.9411070239692
2009-04,606.5457679890841
2009-05,651.7965685086365
2009-06,649.1930976748698
2009-07,701.0990402832165
2009-08,722.0073462401187
2009-09,755.1782231246596
2009-10,740.0292404028309
2009-11,786.0929727901402
2009-12,803.0272713191806
2010-01,769.4853811831663
2010-02,795.4635619839108
2010-03,845.2049424509463
2010-04,857.6633609305173
2010-05,789.1556300499265
2010-06,748.2142825140664
2010-07,802.8495881908101
2010-08,770.1193142943297
2010-09,839.9701256162459
2010-10,872.068154838589
2010-11,871.750981558455
2010-12,930.7043945754307
2011-01,947.2134588987731
2011-02,981.5617282107385
2011-03,984.7075919194214
2011-04,1011.542028164184
2011-05,997.77214419629
2011-06,980.6730922124979
2011-07,960.5593407026561
2011-08,909.2885478619772
2011-09,832.3202837730936
2011-10,926.3916317222488
2011-11,918.8635091152735
2011-12,923.8048032275532
2012-01,972.2732991770763
2012-02,1014.8537662957033
2012-03,1038.1988549057917
2012-04,1031.1105708079692
2012-05,960.0346472084841
2012-06,997.1967819623401
2012-07,1011.3874918711971
2012-08,1035.2137291434262
2012-09,1063.282957294978
2012-10,1046.1183406514947
2012-11,1050.8005065660811
2012-12,1064.3212106988315
2013-01,1116.8279554207868
2013-02,1126.4605641129901
2013-03,1163.9714357391838
2013-04,1182.8050189075177
2013-05,1200.3843211175388
2013-06,1176.6830131618965
2013-07,1235.9307593756198
2013-08,1203.2344484463079
2013-09,1246.1776391032374
2013-10,1300.7349825647195
2013-11,1330.5000935229102
2013-12,1362.6529276570184
2014-01,1312.6922806550397
2014-02,1372.8963050802238
2014-03,1386.9617832903166
2014-04,1398.606452425656
2014-05,1429.1986985823512
2014-06,1464.6587187401208
2014-07,1446.8410644877072
2014-08,1505.3268397358888
2014-09,1469.5240891185824
2014-10,1498.4978101642766
2014-11,1531.9427547005316
2014-12,1521.3537492891373
2015-01,1471.767593738709
2015-02,1557.2890891669124
2015-03,1530.571983657602
2015-04,1553.8568320117904
2015-05,1565.2569063863623
2015-06,1535.9005727771944
2015-07,1557.3622210838273
2015-08,1460.9121552699446
2015-09,1418.9272092588856
2015-10,1532.3340303642842
2015-11,1534.3574783402385
2015-12,1503.626906469513
2016-01,1426.0146049410134
2016-02,1427.046413263981
2016-03,1531.2136099875158
2016-04,1545.9063727901316
2016-05,1564.7850747708471
2016-06,1572.8276267918643
2016-07,1632.870051357354
2016-08,1635.7521967330015
2016-09,1638.0996038322016
2016-10,1612.8300143180581
2016-11,1663.6583850000295
2016-12,1694.2923746615404
2017-01,1733.248739336274
2017-02,1795.880392621954
2017-03,1798.9646843119508
2017-04,1814.799872
2017-05,1836.360116
2017-06,1850.348494
2017-07,1892.836442
2017-08,1900.985528
2017-09,1941.338343
2017-10,1980.056958
2017-11,2034.705105
2017-12,2061.544027
2018-01,2178.201693
2018-02,2094.164988
2018-03,2045.59649
2018-04,2055.149597441406
2018-05,2095.958416788402
2018-06,2108.029332743843
2018-07,2185.0118070673866
2018-08,2246.1679027426694
2018-09,2257.822527146692
2018-10,2105.129255919986
2018-11,2142.432700728907
2018-12,1954.1949305190426
2019-01,2122.9186679331674
2019-02,2189.54323356165
2019-03,2224.907048810242
2019-04,2311.268979710801
2019-05,2170.247532951303
2019-06,2321.239504315296
2019-07,2353.8461952107755
2019-08,2310.0201703870594
2019-09,2352.2035367142594
2019-10,2401.8268167728525
2019-11,2486.2028593005302
2019-12,2562.799841506371
2020-01,2563.6752818095742
2020-02,2353.567523503278
2020-03,2033.884706179641
2020-04,2298.5247481239894
2020-05,2416.5886680507306
2020-06,2474.35911241901
2020-07,2623.35749315004
2020-08,2811.8368470691566
2020-09,2704.9922757875165
2020-10,2634.423464691777
2020-11,2945.8435187034543
2020-12,3070.3876499037565
2021-01,3038.7392720807807
2021-02,3119.3939537378596
2021-03,3238.966068447428
2021-04,3412.9498798457525
2021-05,3441.0483442322266
2021-06,3532.26814
2021-07,3608.148099943432
2021-08,3709.0280816403642
2021-09,3534.3847262100585
2021-10,3776.091390643203
2021-11,3730.6072851512386
2021-12,3880.379054819899
2022-01,3674.9731794836866
2022-02,3576.4623625612994
2022-03,3710.294745456817
2022-04,3375.0148102642083
2022-05,3374.6932649226237
2022-06,3087.3158681438135
2022-07,3366.4349962154524
2022-08,3237.4998078954254
2022-09,2941.2941121177496
2022-10,3173.7026599536553
2022-11,3344.981781620191
2022-12,3150.8833687430406
2023-01,3363.508906080628
2023-02,3278.1220668966957
2023-03,3387.999517284661
2023-04,3434.4588398385736
2023-05,3446.447266391816
2023-06,3678.8467013495847
